product_id,product_price,product_desc,tokens,lemma,vector
9182777,0.0,  Google Womens Performance Golf Polo Blue ,"['Google', 'Womens', 'Performance', 'Golf', 'Polo', 'Blue']","['google', 'womens', 'performance', 'golf', 'polo', 'blue']"," 0.10047516, 0.30355834, 0.12741917,-0.05575816, 0.03668   ,-0.03085   ,
  0.111014  , 0.226785  ,-0.51023833,-0.150215  , 0.15372433,-0.22682167,
  0.21450087,-0.34233817,-0.27565933, 0.4547052 , 0.52617334, 0.14586683,
  0.18270066, 0.171425  ,-0.01510799, 0.11655766, 0.16420467, 0.46352466,
  0.13352967, 0.13426385,-0.245845  ,-0.59939166,-0.14515249,-0.22586516,
 -0.057055  , 0.626973  ,-0.11270712, 0.03864334, 0.474454  , 0.286045  ,
 -0.38734084, 0.61426667,-0.15085834,-0.12203884, 0.16823834,-0.238505  ,
 -0.05168183, 0.036582  ,-0.24890417, 0.24627833, 0.05994333, 0.09192166,
  0.27455152,-0.64510835,-0.24400199, 0.05266   ,-0.16525183, 0.32123333,
 -0.18582666,-1.51304837, 0.06689683, 0.50942167, 0.95155134, 0.1926905 ,
 -0.39719499, 0.42173667,-0.21514917, 0.36559668, 0.095631  ,-0.02713183,
  0.14766833, 0.0142535 , 0.27902317, 0.10004667,-0.0614565 , 0.19724215,
 -0.0820155 ,-0.21782   ,-0.102083  , 0.22942967, 0.49546466, 0.08831   ,
 -0.04747738,-0.18399283, 0.43520667,-0.20729999, 0.25215565,-0.00767867,
 -0.48038081,-0.21683633,-0.51097049,-0.12989633, 0.35464333, 0.31587366,
 -0.0070275 ,-0.08256834, 0.1575323 ,-0.09324083, 0.09569166, 0.1341835 ,
 -0.644775  ,-0.07338767, 0.49333667, 0.36600334"
9182778,0.0,  Google Womens Softshell Jacket Black Grey ,"['Google', 'Womens', 'Softshell', 'Jacket', 'Black', 'Grey']","['google', 'womens', 'softshell', 'jacket', 'black', 'grey']","-0.21548933, 0.15528333, 0.184577  ,-0.26778134, 0.26857067, 0.24037184,
 -0.00441233,-0.1756225 ,-0.21824833, 0.00491833,-0.0697575 , 0.04038333,
  0.44863   ,-0.00758482,-0.17509166, 0.184859  , 0.39070631,-0.05496   ,
  0.54862068,-0.339023  ,-0.02892125,-0.16939666, 0.0700155 , 0.19567832,
  0.49093418, 0.53310367, 0.017457  ,-0.4385835 ,-0.20614967,-0.39823833,
  0.34862684, 0.2492125 ,-0.07823016,-0.23841167, 0.39293934, 0.1910225 ,
 -0.48286092, 0.48882166, 0.29252833, 0.58837834,-0.09108667,-0.22768666,
 -0.27183717, 0.0652475 ,-0.52827749, 0.08162   ,-0.3193265 , 0.42017166,
  0.31087453,-0.10608001,-0.07980566, 0.08462233,-0.1429635 , 0.38870166,
 -0.46446167,-1.10805833, 0.0303795 , 0.194765  , 0.61582716, 0.03681124,
 -0.28743926, 0.31056666,-0.184901  , 0.202383  , 0.47711734, 0.06015984,
  0.19242116,-0.06373083, 0.04341234, 0.06674817, 0.03461833, 0.19190538,
 -0.08679516,-0.0532485 ,-0.15600917, 0.262107  , 0.15730233, 0.15909333,
  0.07011562,-0.095492  , 0.065115  ,-0.24016166, 0.327465  , 0.16351149,
 -0.18766649,-0.49242634,-0.06016267,-0.26737849, 0.50589299, 0.32036866,
  0.21537   ,-0.30179   , 0.25078147,-0.32847017,-0.04019333,-0.11817533,
 -0.74396001,-0.026145  , 0.02756166, 0.04874091"
9182779,0.0,  Google Womens Colorblock Tee White ,"['Google', 'Womens', 'Colorblock', 'Tee', 'White']","['google', 'womens', 'colorblock', 'tee', 'white']","-0.35194001,-0.1282075 , 0.29596   ,-0.07213225,-0.05428024, 0.04996751,
  0.088085  ,-0.28190999,-0.02913749,-0.13298251, 0.29567251, 0.00587   ,
  0.363435  ,-0.25750224, 0.12043253, 0.1070625 , 0.12425249, 0.16984   ,
 -0.086829  ,-0.40465498, 0.0808075 , 0.19550499, 0.12234649, 0.49789748,
  0.19137775, 0.3237505 ,-0.057665  ,-0.367735  ,-0.12233499,-0.45571499,
  0.3239775 , 0.5896695 , 0.093755  , 0.11999249, 0.35919175, 0.29711476,
 -0.73131301, 0.5714425 , 0.2268175 , 0.474785  ,-0.29625676,-0.13749002,
 -0.0959475 , 0.25541874,-0.44825125,-0.04890251,-0.385435  , 0.1075025 ,
  0.39751224,-0.34045   ,-0.24176497,-0.13060251,-0.3325325 , 0.25154751,
 -0.55212749,-1.2297425 , 0.08988675, 0.3895275 , 0.9953695 ,-0.04223175,
 -0.3568075 , 0.22898   ,-0.086485  , 0.25133999, 0.23776998,-0.20700775,
  0.3269    , 0.09359125,-0.14892025,-0.22530049,-0.1335685 , 0.29997948,
 -0.23506326,-0.55658249,-0.2610425 , 0.17969825, 0.18199825,-0.17068   ,
  0.03468669,-0.15309675, 0.65897025,-0.220322  , 0.29156249,-0.14256527,
 -0.47140875,-0.23954699,-0.0257975 ,-0.12296525, 0.32365499, 0.480688  ,
  0.07316849,-0.0808575 ,-0.03953905,-0.08580125,-0.08041   ,-0.2090215 ,
 -0.34811499,-0.194921  , 0.17324275, 0.3017075 "
9182780,0.0,  Google Womens Shell Jacket Blue Black ,"['Google', 'Womens', 'Shell', 'Jacket', 'Blue', 'Black']","['google', 'womens', 'shell', 'jacket', 'blue', 'black']","-1.51022503e-01, 4.21541667e-01,-9.72498519e-04,-3.33493169e-01,
  2.74677336e-01, 1.33758341e-01, 1.14677499e-01, 2.61408327e-02,
 -2.41733498e-01, 1.55913336e-01, 4.84250113e-03,-8.13033332e-02,
  5.16273345e-01, 6.43551747e-02,-1.76158324e-01, 1.30343536e-01,
  3.33396672e-01,-1.32858333e-01, 4.00322326e-01,-2.84588332e-01,
  2.08873755e-01,-1.31867833e-01,-9.51711697e-02, 2.25831655e-01,
  5.98553505e-01, 4.97685328e-01,-5.46563330e-02,-4.49480002e-01,
 -1.56968163e-01,-4.56874164e-01, 4.36983339e-01, 3.94075833e-01,
 -2.91839994e-01,-1.06321665e-01, 2.81312664e-01, 1.56065837e-01,
 -2.08017925e-01, 4.49734996e-01, 4.23148334e-01, 1.97986164e-01,
  2.62566643e-02,-5.28988327e-01,-2.22121666e-01, 3.59393340e-02,
 -4.31939162e-01, 1.15469997e-01,-1.77126497e-01, 5.41436660e-01,
  2.05544159e-01,-4.36873342e-01,-9.24773229e-02, 2.83257331e-01,
 -2.32716833e-01, 5.93315005e-01,-5.25861658e-01,-1.52056666e+00,
  6.71167548e-04, 1.75240000e-01, 1.12860634e+00, 3.10992160e-01,
 -1.05049263e-01, 3.76908323e-01,-2.60389166e-01, 3.65666336e-01,
  4.88346666e-01,-1.41577660e-01, 4.51491666e-01, 1.50831666e-01,
 -7.52183422e-03, 4.30158377e-02, 3.23831673e-02, 1.38323549e-01,
 -1.35055656e-01,-1.53816835e-01,-1.60553832e-01, 3.70011675e-01,
  3.20642166e-01, 4.90383344e-02,-6.56577120e-02,-1.59598365e-02,
  3.30878337e-01,-2.33933326e-01, 1.81707328e-01, 8.33656614e-02,
 -3.61688163e-01,-4.70403001e-01,-1.24488392e-02,-2.29879667e-01,
  4.74561327e-01, 5.18483655e-01, 3.30555162e-01,-2.21993500e-01,
  3.62919683e-02,-2.38730164e-01,-5.96325006e-02, 2.36800052e-02,
 -7.42840004e-01, 1.01022162e-01, 1.70361673e-01, 1.45673829e-01"
9182781,0.0,  Google Womens Short Sleeve Hero Tee Black ,"['Google', 'Womens', 'Short', 'Sleeve', 'Hero', 'Tee', 'Black']","['google', 'womens', 'short', 'sleeve', 'hero', 'tee', 'black']","-3.14345004e-01, 1.08784715e-01, 2.70056430e-01,-2.66969578e-01,
  1.87051437e-01, 2.60647146e-01,-4.37114297e-02,-3.24347848e-01,
 -2.67997137e-01, 3.59199962e-02, 1.85670003e-01, 6.92785723e-02,
  2.41387720e-01,-1.78235565e-01, 1.47937583e-01, 1.43057714e-01,
  2.72165004e-01, 8.35135728e-02, 2.77563417e-01,-3.32488558e-01,
  3.29191425e-01, 7.69642783e-02,-6.74644347e-02, 2.42758278e-01,
  5.30991566e-01, 4.27930283e-01,-2.26436854e-01,-4.14933426e-01,
  1.58385863e-01,-2.57321854e-01, 2.12765577e-01, 4.22371855e-01,
 -1.63045711e-01,-2.53414842e-03, 2.60278002e-01, 1.75177715e-01,
 -5.39310796e-01, 5.27338569e-01, 5.88205691e-02, 1.58884280e-01,
  3.99755600e-02, 3.51555688e-02, 1.03614293e-01, 8.54892842e-02,
 -3.33652134e-01,-1.21600144e-01,-1.11418571e-01,-5.31028637e-03,
  2.39690992e-01,-1.45189575e-01,-2.30811412e-01, 1.19571566e-01,
 -7.30437104e-02, 5.22171424e-01,-2.55262847e-01,-1.47700999e+00,
  1.01814605e-03, 2.36220430e-01, 1.00928256e+00, 1.29177574e-01,
 -4.11689968e-02, 5.31577140e-01,-1.68607572e-01, 3.04237146e-01,
  3.08228002e-01,-2.22654425e-01, 2.99581430e-01, 7.70621396e-02,
 -1.21117286e-01,-1.68559277e-01,-6.76542861e-02, 2.72844617e-01,
 -2.12735712e-01,-1.58053286e-01,-1.30045758e-01, 2.57504720e-01,
  2.13630423e-01, 1.13807566e-01,-6.03474790e-03,-2.69552716e-01,
  3.45549004e-01,-9.66167109e-02, 1.29677140e-01,-1.52308726e-01,
 -7.14010717e-01,-2.16271285e-01,-3.05613859e-01,-2.29218214e-01,
  1.59177136e-01, 3.99513154e-01,-4.58222843e-02, 4.12071390e-03,
  8.76319695e-02,-1.93771720e-01,-8.37814254e-02,-1.56656567e-01,
 -2.76061433e-01,-2.16067856e-01,-1.42215725e-02, 1.76070569e-01"
9182782,0.0,  Google Womens Short Sleeve Hero Tee Grey ,"['Google', 'Womens', 'Short', 'Sleeve', 'Hero', 'Tee', 'Grey']","['google', 'womens', 'short', 'sleeve', 'hero', 'tee', 'grey']","-0.38474414,-0.03700671, 0.24274529,-0.20660243, 0.17745915, 0.14844014,
 -0.11348857,-0.33255856,-0.31180857,-0.07222858, 0.25029143, 0.08663286,
  0.27435914,-0.21413557, 0.19479473, 0.13456486, 0.22727357, 0.05837357,
  0.375332  ,-0.3189657 , 0.26993857, 0.11804571,-0.013113  , 0.2518597 ,
  0.54460585, 0.44353457,-0.13414429,-0.36337914, 0.08382415,-0.17861328,
  0.19024129, 0.39347114,-0.13772871,-0.07409272, 0.32630201, 0.25182271,
 -0.6254043 , 0.48085429,-0.02113229, 0.18167286, 0.20441414, 0.11761985,
  0.01271715, 0.03783071,-0.27927499,-0.01883157,-0.1791    ,-0.06866743,
  0.30364442,-0.130531  ,-0.14424427, 0.07372814,-0.06690086, 0.49761714,
 -0.25665857,-1.39752429, 0.06518957, 0.25804186, 0.74989327, 0.11142107,
 -0.08729   , 0.46151   ,-0.21021186, 0.36443314, 0.297558  ,-0.17661014,
  0.15854815, 0.023865  ,-0.18294872,-0.13399428,-0.03101857, 0.26521999,
 -0.10181529,-0.24335757,-0.11624247, 0.17519615, 0.13657899, 0.12345185,
  0.01399997,-0.25640029, 0.26222186,-0.05047385, 0.16161   ,-0.0788753 ,
 -0.61372072,-0.227837  ,-0.27368043,-0.2798025 , 0.24706428, 0.46162316,
 -0.03343514,-0.10756071, 0.12121297,-0.168998  ,-0.06477   ,-0.12894942,
 -0.28289   ,-0.21125986,-0.11745729, 0.10935771"
9182783,0.0,  Google Womens Short Sleeve Badge Tee Grey ,"['Google', 'Womens', 'Short', 'Sleeve', 'Badge', 'Tee', 'Grey']","['google', 'womens', 'short', 'sleeve', 'badge', 'tee', 'grey']","-0.40485857,-0.142505  , 0.125341  ,-0.20956957, 0.16728058, 0.100773  ,
 -0.10455386,-0.14027714,-0.26174428, 0.10868999, 0.24312571, 0.12995143,
  0.43345057,-0.10069842, 0.21772287, 0.15214914, 0.24907356, 0.03520629,
  0.38156628,-0.52105427, 0.04544286, 0.06101713,-0.03273586, 0.14411113,
  0.52303871, 0.388826  ,-0.09296572,-0.40406999,-0.00724871,-0.36521856,
  0.27383429, 0.37103543,-0.14023728,-0.05548415, 0.36217057, 0.29494043,
 -0.6500143 , 0.47891286, 0.03471485, 0.23051714, 0.27793899, 0.07774557,
 -0.07390286, 0.08062214,-0.42978785,-0.02659857,-0.13739714, 0.00947971,
  0.24242585,-0.26141244,-0.09985141, 0.03634956,-0.26040943, 0.48037428,
 -0.29639614,-1.25162714, 0.17227671, 0.15463329, 0.79157327, 0.05118822,
 -0.05794571, 0.45598429,-0.16483171, 0.57955887, 0.19226086,-0.22808871,
  0.08625957, 0.02613214,-0.06570586,-0.09505285,-0.05876386, 0.21910285,
 -0.06160529,-0.24258143,-0.03008915, 0.28564615, 0.12672042, 0.17270285,
 -0.05236332,-0.33991457, 0.22383143,-0.20525814, 0.15114428,-0.1761553 ,
 -0.52600814,-0.27967414,-0.11727757,-0.41629585, 0.35945285, 0.68330315,
 -0.21271515,-0.16152957, 0.12881583,-0.16563229, 0.09203286,-0.12330515,
 -0.36618142,-0.22675129,-0.04752429, 0.06820414"
9182784,0.0,  Google Womens Short Sleeve Hero Tee White ,"['Google', 'Womens', 'Short', 'Sleeve', 'Hero', 'Tee', 'White']","['google', 'womens', 'short', 'sleeve', 'hero', 'tee', 'white']","-0.33018129, 0.07377329, 0.286585  ,-0.22592814, 0.15165129, 0.22026571,
 -0.02470286,-0.30215713,-0.25836142,-0.00804286, 0.23627857, 0.05522572,
  0.237952  ,-0.145527  , 0.17905758, 0.17705428, 0.22021357, 0.07903072,
  0.24257199,-0.39500712, 0.28576857, 0.08775142,-0.10528401, 0.21852256,
  0.47409442, 0.42566314,-0.27620857,-0.39066914, 0.082707  ,-0.29903185,
  0.25707128, 0.443054  ,-0.09799428, 0.01540442, 0.25675814, 0.29283272,
 -0.53479458, 0.47026857, 0.04741057, 0.22888714,-0.00597873,-0.05085158,
  0.12355858, 0.13220785,-0.27739642,-0.16404443,-0.15339143,-0.05192171,
  0.22319871,-0.23693815,-0.09275998, 0.03756528,-0.00541371, 0.51423857,
 -0.23811285,-1.51093856, 0.00255672, 0.27967186, 0.94376828, 0.13624615,
 -0.09312   , 0.47136   ,-0.17433714, 0.29298029, 0.33169656,-0.25342014,
  0.31523857, 0.13533785,-0.133723  ,-0.15738313,-0.07863486, 0.28703342,
 -0.25490858,-0.29393757,-0.11420676, 0.28253043, 0.15298757, 0.110319  ,
 -0.04258146,-0.23492957, 0.30764057,-0.09585643, 0.15863285,-0.15534015,
 -0.67246643,-0.12810128,-0.21929957,-0.16739107, 0.16587999, 0.36584173,
 -0.08329657,-0.01729357, 0.10305368,-0.18351358,-0.10991143,-0.16028514,
 -0.27426142,-0.20113771, 0.00384143, 0.16716057"
9182785,0.0,  Google Womens Lightweight Microfleece Jacket ,"['Google', 'Womens', 'Lightweight', 'Microfleece', 'Jacket']","['google', 'womens', 'lightweight', 'microfleece', 'jacket']","-0.0973825 , 0.1116375 , 0.117979  ,-0.19963725, 0.30545   , 0.00837501,
 -0.053415  ,-0.018645  ,-0.2437725 , 0.39249749, 0.48938377,-0.1490675 ,
  0.2303605 ,-0.38265224,-0.23706499, 0.256946  , 0.15972675, 0.13953749,
  0.274056  ,-0.5879675 , 0.20207063,-0.108915  , 0.23701325, 0.49055998,
  0.37875275, 0.346193  ,-0.0883245 ,-0.7416725 ,-0.09836799,-0.29858249,
  0.01058001, 0.4328345 ,-0.44721   ,-0.23943999, 0.6465785 , 0.3360725 ,
 -0.54125501, 0.41367999, 0.05892999, 0.38341   , 0.2307625 ,-0.1253225 ,
  0.05041   ,-0.31306626,-0.48607275,-0.10329251,-0.09829474, 0.21205   ,
  0.29746974,-0.11747251,-0.00171348, 0.35885   ,-0.16747525, 0.3317375 ,
 -0.001595  ,-0.87554251, 0.30583925, 0.47070251, 0.65790949, 0.07596174,
 -0.25028314, 0.18157349,-0.28269875, 0.35579251, 0.297305  ,-0.29990273,
  0.280785  , 0.10691375,-0.01394525,-0.1245975 , 0.2231975 , 0.07238397,
  0.107344  , 0.13242226,-0.233943  , 0.371275  , 0.26339425,-0.054775  ,
 -0.06595732,-0.20472725, 0.20982001,-0.46707499, 0.32837599, 0.07228074,
 -0.18638224,-0.2057095 ,-0.11985501,-0.1379595 , 0.14477449, 0.31453299,
  0.4244175 , 0.1252785 , 0.35912546,-0.16824375, 0.4053825 ,-0.19858749,
 -0.3731125 ,-0.1194835 , 0.33746251, 0.22103574"
9182786,0.0,  Google Womens Performance Polo Grey Black ,"['Google', 'Womens', 'Performance', 'Polo', 'Grey', 'Black']","['google', 'womens', 'performance', 'polo', 'grey', 'black']"," 5.93256659e-02, 2.01451669e-01, 3.98369987e-02,-2.31624836e-01,
  5.90640008e-02, 1.22561838e-01,-6.49618351e-02, 4.29741660e-02,
 -3.41723328e-01,-8.58334204e-04,-2.38523278e-02,-3.00388334e-01,
  2.51994204e-01,-2.30813161e-01,-1.85842659e-01, 2.90510667e-01,
  5.52540003e-01, 2.88253377e-02, 3.90115676e-01, 1.10566715e-02,
 -4.01146617e-02,-1.66526669e-01, 3.50987837e-01, 3.19789996e-01,
  3.00361345e-01, 2.54333665e-01, 2.66700114e-03,-4.08951658e-01,
 -1.02852161e-01,-1.11196827e-01, 1.80493335e-01, 4.59473836e-01,
 -1.07290165e-01,-1.17963336e-01, 4.34919339e-01, 2.69892495e-01,
 -3.07651423e-01, 7.04269995e-01, 3.73249948e-02, 2.46794994e-01,
  6.99933320e-02,-2.75294999e-01,-2.95928498e-01, 6.07525042e-02,
 -2.21812495e-01, 1.85238332e-01,-4.73349988e-02, 2.93716565e-02,
  2.51013329e-01,-4.19535014e-01,-8.82603216e-02, 3.14073296e-02,
 -2.92409834e-01, 5.23011660e-01,-3.68609997e-01,-1.51319836e+00,
 -3.38781656e-02, 3.58828341e-01, 7.56347163e-01, 9.54129170e-02,
 -3.56625490e-01, 3.77833332e-01,-1.85095834e-01, 2.82159672e-01,
  4.21611005e-01,-1.07620162e-01, 1.50212831e-01,-4.56499929e-03,
  2.13324839e-01, 1.25622503e-01, 1.08561833e-01, 1.48835550e-01,
 -1.50689996e-01,-9.77266679e-02, 2.31145037e-02, 1.22283003e-01,
  1.93256329e-01, 8.49616677e-02,-2.46045472e-02,-2.88855001e-01,
  2.47218339e-01,-8.54316590e-02, 2.61801660e-01, 1.39616497e-01,
 -6.37067479e-01,-4.58366335e-01,-3.57047662e-01,-2.09095163e-01,
  4.37843323e-01, 2.61058672e-01, 5.81223297e-02,-3.20438330e-01,
  1.05356803e-01,-1.96901625e-02, 2.28966698e-02,-5.13664993e-02,
 -8.77443346e-01,-1.99816638e-02, 1.28055001e-01, 1.08956667e-01"
9182788,0.0,  Yoga Mat ,"['Yoga', 'Mat']","['yoga', 'mat']","-0.14917502, 0.297075  ,-0.40214499,-0.139265  ,-0.193783  , 0.51473999,
 -0.266175  , 0.53367999,-0.469829  , 0.30520444, 0.349425  ,-0.26796799,
  0.2858    ,-0.028815  , 0.45041999,-0.21164499,-0.484855  , 0.35236   ,
 -0.50447001,-0.57002898, 0.256155  , 0.233118  ,-0.10859498, 0.52062001,
  0.23435   , 0.95782998, 0.23669501,-0.72327501,-0.280585  , 0.39288002,
 -1.08980498, 0.1018513 ,-0.31583199, 0.012505  ,-0.48327501, 0.43666999,
 -0.3357345 , 1.04368496,-0.10087001,-0.83856003,-0.59554501, 1.02450502,
  0.32708699,-0.68909501,-0.46204999,-0.02773   ,-0.74844497, 0.87472999,
  0.14465502, 0.15163484,-0.76887998, 0.193945  ,-0.221155  , 0.44201945,
  0.10247999,-0.58374   , 0.2618855 , 0.1225155 , 0.75809002, 0.21434   ,
  0.26198   , 0.2106645 , 0.46129499, 0.304386  ,-0.135835  , 0.3028    ,
  0.96765497,-0.76463   , 0.00740001,-0.078099  , 0.00996   , 0.31302501,
  0.29330601, 0.11916   ,-0.37793499,-0.0968115 ,-0.19401599,-0.321485  ,
  0.47908501, 0.08401   ,-0.60083   ,-1.08450502, 0.090565  ,-0.72409001,
 -0.37331254, 0.319295  ,-0.0183645 , 0.01459   , 0.16612099, 0.50380501,
  0.40718499,-0.39595   , 0.147695  , 0.14916   , 0.669025  ,-0.395165  ,
  0.06258   ,-0.75295   , 0.56572998, 0.47220651"
9182790,0.0,  YouTube Mens Long Sleeve Pullover Badge Tee Heather ,"['YouTube', 'Mens', 'Long', 'Sleeve', 'Pullover', 'Badge', 'Tee', 'Heather']","['youtube', 'men', 'long', 'sleeve', 'pullover', 'badge', 'tee', 'heather']","-0.1058355 ,-0.01479838, 0.07014888,-0.43892375, 0.09820113, 0.26134   ,
  0.20503538, 0.14096   ,-0.2716375 , 0.27577124, 0.15637751, 0.33163334,
  0.38786375,-0.04629463, 0.4298225 ,-0.07639338, 0.31826749,-0.22815138,
  0.05669958,-0.32863623, 0.05242501, 0.09665187, 0.12039916, 0.1269415 ,
  0.52097625, 0.36062361,-0.19513125,-0.31782876, 0.11309012,-0.336602  ,
  0.27325125, 0.39428188, 0.14626374,-0.10518863, 0.3098675 , 0.15440012,
 -0.38381376, 0.48501375, 0.11207288, 0.21291375, 0.13389537, 0.09552925,
  0.15002375, 0.1053075 ,-0.530213  ,-0.24932176,-0.1172805 , 0.14930213,
  0.216496  ,-0.30694288,-0.18137999,-0.1262525 ,-0.13789041, 0.58835776,
 -0.13323487,-1.25614437, 0.01478588,-0.06502687, 0.79965624, 0.2438675 ,
 -0.05448887, 0.58254   , 0.05299412, 0.44139551, 0.10891825,-0.20633   ,
  0.35679751, 0.07881374,-0.01025688,-0.05123625,-0.02434375, 0.10579626,
  0.03193288,-0.14734475,-0.03413538, 0.38892663, 0.2393325 , 0.10764562,
 -0.00318249,-0.24133662, 0.1934375 ,-0.30467762, 0.2203575 ,-0.22818491,
 -0.5222765 ,-0.36383339,-0.23769088,-0.14277987,-0.017437  , 0.5305525 ,
 -0.32139063,-0.0529695 , 0.10629625,-0.2614115 , 0.0848495 ,-0.1494985 ,
 -0.34797237,-0.28950837,-0.1223205 , 0.08158375"
9182791,0.0,  YouTube Mens Short Sleeve Hero Tee Charcoal ,"['YouTube', 'Mens', 'Short', 'Sleeve', 'Hero', 'Tee', 'Charcoal']","['youtube', 'men', 'short', 'sleeve', 'hero', 'tee', 'charcoal']","-1.94119856e-01, 1.23889004e-01, 1.09435142e-01,-3.62344002e-01,
  2.10252580e-01, 3.05784283e-01, 1.34844287e-01,-6.55057068e-02,
 -2.99641430e-01, 1.14688565e-01, 3.78932863e-01, 1.58307146e-01,
  2.01577710e-01,-2.18188580e-01, 4.10190291e-01, 1.43614262e-02,
  2.16000001e-01,-1.14822143e-01, 2.44418171e-01,-3.84024271e-01,
  4.66396327e-01, 2.55599937e-02, 1.19130856e-01, 1.54823999e-01,
  5.17749996e-01, 3.34352699e-01,-2.59051424e-01,-1.48232001e-01,
  1.54365568e-01,-1.28937573e-01, 7.00255723e-02, 3.35642143e-01,
 -1.31741430e-01,-9.11212920e-02, 2.91172001e-01, 1.39207713e-01,
 -5.35195724e-01, 3.12675710e-01,-7.79238514e-02, 2.39328593e-02,
  1.52445279e-01, 2.24413422e-01, 2.05401432e-01,-4.00714576e-03,
 -2.96793705e-01,-2.75929285e-01,-2.34236290e-01,-1.57937683e-01,
  2.67132282e-01,-3.60136718e-01,-1.97090710e-01, 1.00242559e-03,
  9.80995595e-04, 7.35598565e-01,-2.30867993e-01,-1.39814712e+00,
 -1.04653709e-01,-5.83352819e-02, 9.13438559e-01, 1.75122858e-01,
 -4.29985699e-02, 8.26152861e-01, 1.53314109e-03, 3.53511575e-01,
  4.94562292e-01,-1.65838568e-01, 4.99771435e-01,-5.25143743e-03,
 -2.61840290e-01,-2.49618564e-01,-9.83700369e-03, 1.82816582e-01,
  2.02084717e-01,-3.24951453e-02,-9.74653285e-02, 3.47931858e-01,
  2.34992855e-01, 7.96143498e-04, 6.09971503e-02,-1.94647570e-01,
  4.47866138e-01,-1.89116709e-01, 1.51028612e-02,-2.60318580e-01,
 -6.67231432e-01,-2.85927290e-01,-3.18326713e-01,-9.47480725e-02,
  1.05228562e-02, 3.00220011e-01,-9.57321402e-02,-9.36421348e-02,
  1.22375997e-01,-1.84609575e-01,-2.22408565e-01,-2.83460854e-01,
 -2.54775707e-01,-2.49113856e-01, 2.89127145e-02,-2.94251450e-02"
9182792,0.0,  YouTube Mens Short Sleeve Hero Tee Black ,"['YouTube', 'Mens', 'Short', 'Sleeve', 'Hero', 'Tee', 'Black']","['youtube', 'men', 'short', 'sleeve', 'hero', 'tee', 'black']","-0.09403071, 0.05896757, 0.23851372,-0.41674972, 0.24690001, 0.44847286,
  0.08128286,-0.16926499,-0.32393429, 0.09707571, 0.24740144, 0.14720572,
  0.23222771,-0.15523858, 0.43505472, 0.01392857, 0.29344429,-0.09477071,
  0.14007816,-0.28764713, 0.49087286, 0.04081857, 0.04699514, 0.10392686,
  0.51516   , 0.34134698,-0.22276257,-0.34192057, 0.351343  ,-0.12645614,
  0.26086272, 0.36606429,-0.10624572,-0.07306272, 0.31602457, 0.05907842,
 -0.46051936, 0.56361999,-0.02289957, 0.16821285, 0.04710842, 0.097357  ,
  0.19039286, 0.12143857,-0.25128085,-0.25101214,-0.10189486,-0.05909171,
  0.17470885,-0.27035529,-0.29651999,-0.03296557, 0.08982386, 0.78122142,
 -0.189638  ,-1.78773854,-0.16986042, 0.06986043, 1.13424284, 0.28090286,
 -0.05972614, 0.80758857,-0.01498257, 0.25160557, 0.42133657,-0.21197714,
  0.45751429, 0.07675285,-0.12067886,-0.12094071,-0.00825329, 0.15098078,
 -0.11014242,-0.04978372,-0.10349433, 0.39852329, 0.21079143, 0.15935043,
  0.05165858,-0.25720185, 0.36666614,-0.13568528, 0.12022572,-0.23272201,
 -0.90299572,-0.38903158,-0.38493814,-0.18926521, 0.05530142, 0.36731715,
 -0.13613642,-0.05443214, 0.12009457,-0.18722972,-0.20110428,-0.20874085,
 -0.44375571,-0.22925828,-0.02112586, 0.093192  "
9182793,0.0,  YouTube Mens Long & Lean Tee Charcoal ,"['YouTube', 'Mens', 'Long', '&', 'Lean', 'Tee', 'Charcoal']","['youtube', 'men', 'long', 'lean', 'tee', 'charcoal']","-0.17427834, 0.22460166,-0.14658817,-0.33496   ,-0.07975033,-0.00510499,
  0.14690834, 0.198885  ,-0.29539501, 0.11063833, 0.33036668, 0.14024834,
  0.42947833,-0.25794668, 0.41696984,-0.19297017, 0.09351916,-0.16947333,
  0.05462462,-0.38834165, 0.48666739, 0.21362166, 0.31276388, 0.20076499,
  0.32315401, 0.35435815,-0.273675  ,-0.20481167,-0.02419284,-0.01742767,
 -0.04787666, 0.3471875 , 0.05484   ,-0.26106334, 0.32051466, 0.221399  ,
 -0.30709835, 0.26191233, 0.13617484, 0.12099167, 0.04879017, 0.00336749,
  0.08189667,-0.021834  ,-0.35696233,-0.276069  ,-0.22833467,-0.1683353 ,
  0.37275966,-0.45276501,-0.23570083,-0.30562333,-0.06863118, 0.71036332,
 -0.317641  ,-1.31566999, 0.03132067,-0.1791025 , 1.01618999, 0.050435  ,
 -0.15358667, 0.80073167, 0.072217  , 0.26275316, 0.47117167, 0.03128   ,
  0.48521168,-0.09041884,-0.23535534,-0.31870833, 0.16025183, 0.17667001,
  0.38062167,-0.07069884,-0.20829733, 0.00988716,-0.02045999,-0.19723283,
  0.11516951,-0.14441883, 0.71588849,-0.1906285 ,-0.17332   ,-0.15650001,
 -0.73929667,-0.38700167,-0.17112153, 0.11021133,-0.10915434, 0.2224125 ,
  0.03757416,-0.08442582,-0.10455833,-0.1376545 ,-0.36775833,-0.422298  ,
 -0.26622833,-0.29149783, 0.21939834, 0.03562666"
